experiment_id,model_name,processing_time,chunk_size,prompt_type,example_num,level_type,transformation_method,cleaned_gt,match_results_initial_exact,match_results_mapped_exact,match_results_cleaned_exact,match_results_initial_substring,match_results_mapped_substring,match_results_cleaned_substring,match_results_initial_fuzzy,match_results_mapped_fuzzy,match_results_cleaned_fuzzy,f1_initial_exact,f1_mapped_exact,f1_cleaned_exact,f1_initial_substring,f1_mapped_substring,f1_cleaned_substring,f1_initial_fuzzy,f1_mapped_fuzzy,f1_cleaned_fuzzy,chunk_size_category
44,llama3-70b-8192,19.34,633,few_shot,0.0,STL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}",0.6151527277577699,0.6151527277577699,0.6916596941807028,0.6355208750166734,0.6355208750166734,0.6992560660627889,0.7054871220604705,0.7054871220604705,0.7516198704103674,small
45,llama3-70b-8192,14.86,633,few_shot,0.0,STL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}",0.6160130718954249,0.6160130718954249,0.689178701783744,0.6358543417366948,0.6358543417366948,0.6971085403858515,0.7126948775055679,0.7126948775055679,0.7583243823845326,small
46,llama3-70b-8192,17.68,518,few_shot,1.0,STL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.5681903064256008,0.5681903064256008,0.6840069361077766,0.5840299756266144,0.5840299756266144,0.6959450446845405,0.6479532163742694,0.6479532163742694,0.7421109902067462,small
47,llama3-70b-8192,14.2,518,few_shot,1.0,STL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.575913395661295,0.575913395661295,0.6951914098972922,0.5849503437738733,0.5849503437738733,0.7032946511938108,0.6495327102803735,0.6495327102803735,0.7516198704103674,small
48,llama3-70b-8192,27.11,287,few_shot,3.0,STL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.5871245467884124,0.5871245467884124,0.693950913698813,0.5940339772272547,0.5940339772272547,0.6997198879551821,0.6620370370370371,0.6620370370370371,0.75027027027027,small
49,llama3-70b-8192,27.06,287,few_shot,3.0,STL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.5778341639686179,0.5778341639686179,0.686234493797519,0.5875113681836373,0.5875113681836373,0.694137655062025,0.6511085180863476,0.6511085180863476,0.744842562432139,small
50,llama3-70b-8192,139.11,56,few_shot,5.0,STL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.5281142760134356,0.5281142760134356,0.6368213952247567,0.5358440345835302,0.5358440345835302,0.6445511537948514,0.6122448979591839,0.6122448979591839,0.7069351230425062,small
51,llama3-70b-8192,117.6,56,few_shot,5.0,STL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.5315993063892223,0.5315993063892223,0.6443941212848776,0.5455715619581165,0.5455715619581165,0.6557319897656033,0.6188769414575865,0.6188769414575865,0.7169811320754719,small
52,llama3-70b-8192,17.79,633,few_shot,0.0,UTL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}",0.6094704548486063,0.6094704548486063,0.6842367249930277,0.6270975056689344,0.6270975056689344,0.6918330968751139,0.7054871220604705,0.7054871220604705,0.748917748917749,small
53,llama3-70b-8192,15.48,633,few_shot,0.0,UTL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}",0.608029878618114,0.608029878618114,0.6838965889386058,0.6280778978257969,0.6280778978257969,0.6931936410928009,0.7083798882681565,0.7083798882681565,0.7516198704103674,small
54,llama3-70b-8192,18.02,518,few_shot,1.0,UTL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.5457449646525278,0.5457449646525278,0.6736391526307494,0.5661264505802323,0.5661264505802323,0.6895922005165703,0.6399999999999999,0.6399999999999999,0.7434782608695654,small
55,llama3-70b-8192,17.83,518,few_shot,1.0,UTL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.5520674936641323,0.5520674936641323,0.6760734596869052,0.5682873149259705,0.5682873149259705,0.6892854111341506,0.646370023419204,0.646370023419204,0.7462039045553144,small
56,llama3-70b-8192,30.14,287,few_shot,3.0,UTL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.5630481571159538,0.5630481571159538,0.680464450803434,0.5766142050040356,0.5766142050040356,0.6962365788636976,0.6364719904648393,0.6364719904648393,0.7373068432671079,small
57,llama3-70b-8192,29.99,287,few_shot,3.0,UTL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.5575994033977227,0.5575994033977227,0.6881552621048421,0.5727788084930944,0.5727788084930944,0.6976457249566494,0.6351829988193625,0.6351829988193625,0.7379912663755459,small
58,llama3-70b-8192,142.88,56,few_shot,5.0,UTL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.4898826197145524,0.4898826197145524,0.6089999636218126,0.4972522342270241,0.4972522342270241,0.6156359513502373,0.5621890547263686,0.5621890547263686,0.6682027649769585,small
59,llama3-70b-8192,142.93,56,few_shot,5.0,UTL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.4845663265306122,0.4845663265306122,0.6138392857142857,0.4906958616780045,0.4906958616780045,0.6209467120181404,0.5676741130091986,0.5676741130091986,0.6771844660194174,small
60,llama3-70b-8192,13.54,2996,chain_of_thought,0.0,STL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.6297949482823434,0.6297949482823434,0.7156996131786049,0.6485424472819432,0.6485424472819432,0.723576097105509,0.7169811320754719,0.7169811320754719,0.7728237791932059,max
61,llama3-70b-8192,17.32,2996,chain_of_thought,0.0,STL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.640225787284611,0.640225787284611,0.7201747365612913,0.6581996434937613,0.6581996434937613,0.7270108043217288,0.7254685777287762,0.7254685777287762,0.7767195767195765,max
62,llama3-70b-8192,13.15,2996,chain_of_thought,1.0,STL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.6023573065589873,0.6023573065589873,0.7421168467386956,0.6141953751197449,0.6141953751197449,0.7495598239295719,0.6803652968036534,0.6803652968036534,0.7958333333333332,max
63,llama3-70b-8192,13.26,2996,chain_of_thought,1.0,STL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6117610680635891,0.6117610680635891,0.7438041883420035,0.6202644694241334,0.6202644694241334,0.7502067493664133,0.6833712984054665,0.6833712984054665,0.7958333333333332,max
64,llama3-70b-8192,13.47,2996,chain_of_thought,3.0,STL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6093587203756695,0.6093587203756695,0.7481974710788271,0.6262675177929415,0.6262675177929415,0.7600080710250202,0.6880000000000001,0.6880000000000001,0.8029197080291969,max
65,llama3-70b-8192,16.29,2996,chain_of_thought,3.0,STL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.6220051657026447,0.6220051657026447,0.7545951714018941,0.6333096875113682,0.6333096875113682,0.7621315192743765,0.6967305524239008,0.6967305524239008,0.8082474226804124,max
